date,LabID,Year,Month,LABPH,SPCOND,CA,MG,Sodium,K,NH4,SO4,NO3,CL,WSOC,LWC,Hplus
8/30/2005 11:00,,2005,8,3.66,115.04,1,2.47,3.05,0.77,112.98,281.58,74.12,4.23,,0.39,218.7761624
8/30/2005 12:00,,2005,8,3.91,63.83,,2.47,1.74,0.51,54.11,145.5,38.94,2.26,,0.39,123.0268771
8/30/2005 13:00,,2005,8,3.3,246.44,2.5,3.29,3.92,0.77,167.25,640.61,99.86,7.9,,0.83,501.1872336
8/30/2005 14:00,,2005,8,3.32,236.34,2.5,2.47,3.05,0.77,170.03,626.71,77.7,7.62,,0.97,478.6300923
8/30/2005 15:00,,2005,8,3.24,279.77,5.99,4.11,3.05,1.02,190.93,745.2,103.23,12.13,,0.74,575.4399373
8/30/2005 16:00,,2005,8,3.32,238.36,4.99,3.29,3.48,1.02,206.73,630.21,96.99,7.9,,0.32,478.6300923
8/30/2005 17:00,,2005,8,3.82,88.17,28.94,4.11,15.22,2.3,101.39,252.82,53.08,9.59,,0.4,151.3561248
8/31/2005,,2005,8,5.08,4.02,-1,0.82,0.44,,-7.26,3.88,6.18,,,1.09,8.317637711
8/31/2005,,2005,8,5.3,2.48,-1,0.82,0.44,,-7.93,3.1,2.85,0.28,,1.02,5.011872336
8/31/2005 17:00,,2005,8,4.55,16.46,0.5,4.11,4.79,2.3,8.26,42.18,12.99,3.39,,1.24,28.18382931
8/31/2005 18:00,,2005,8,4.72,9.81,-1,1.65,0.87,0.26,-2.5,22.91,5.62,0.28,,0.94,19.05460718
8/31/2005 19:00,,2005,8,4.47,18.08,,1.65,1.31,0.26,8.32,44.36,9.93,0.56,,1.14,33.88441561
8/31/2005 20:00,,2005,8,4.43,17.88,-0.5,1.65,0.44,0.51,-2.77,40.57,8.15,,,1.06,37.15352291
9/1/2005 0:00,,2005,9,5.1,5.18,-0.5,0.82,0.44,,2.22,12.24,5.36,,,1.33,7.943282347
9/1/2005,,2005,9,4.09,45.2,2.5,0.82,0.44,0.77,64.92,120.52,25.15,1.13,,,81.28305162
9/1/2005,,2005,9,4.07,,5.49,1.65,0.87,1.79,63.75,145.09,28.6,1.69,,,85.11380382
9/1/2005,,2005,9,4.24,39.6,29.44,2.47,0.87,2.3,83.16,113.02,40.28,1.69,,,57.54399373
9/1/2005,,2005,9,4.05,56.9,38.43,2.47,0.87,2.05,114.64,186.69,48.48,1.69,,,89.12509381
9/1/2005 1:00,,2005,9,5,6.86,2,1.65,0.44,0.26,6.87,17.83,8.98,0.28,,1.13,10
9/1/2005 2:00,,2005,9,4.96,6.92,0.5,1.65,0.44,0.26,9.48,20.71,5.99,0.28,,0.98,10.96478196
9/1/2005 3:00,,2005,9,4.67,11.9,,1.65,0.44,0.26,10.31,32.11,8.22,0.28,,0.99,21.3796209
9/1/2005 4:00,,2005,9,4.31,27.5,0.5,1.65,0.44,0.51,42.52,76.81,16.49,0.56,,0.97,48.97788194
9/1/2005 5:00,,2005,9,4.18,35.2,0.5,1.65,0.44,0.77,49.56,96.51,20.6,0.85,,0.98,66.0693448
9/1/2005 8:00,,2005,9,4.1,41,0.5,1.65,0.44,0.51,52.83,106.37,24.71,1.41,,0.91,79.43282347
9/1/2005 11:00,,2005,9,4.18,34.4,1,0.82,0.87,0.77,42.85,90.4,19.62,1.13,,0.63,66.0693448
9/2/2005,,2005,9,6.54,38.8,38.92,6.58,0.87,1.79,261.94,122.26,80.45,2.82,,0.53,0.28840315
9/2/2005,,2005,9,6.62,79.7,181.15,25.51,2.61,6.14,,253.28,233.14,8.46,,0.22,0.239883292
9/2/2005,,2005,9,4.25,64.6,135.74,9.88,1.31,2.56,214.26,171.27,177,7.33,,,56.23413252
9/2/2005,,2005,9,4.88,103.7,313.39,82.29,4.35,5.88,349.36,400.72,332.75,12.41,,,13.18256739
9/2/2005,,2005,9,6.03,,94.32,37.85,1.74,3.07,113.26,92.03,97.58,4.8,,,0.933254301
9/2/2005,,2005,9,6.01,6.34,17.47,4.11,,0.77,19.63,17.41,10.08,0.56,,,0.977237221
9/2/2005,,2005,9,5.64,5.77,11.48,4.11,,0.77,9.7,19.62,6.13,0.56,,,2.290867653
9/2/2005,,2005,9,6.34,14.3,38.92,7.41,0.44,1.28,67.47,31.17,32.41,1.41,,,0.45708819
9/2/2005,,2005,9,4.97,,100.31,13.99,1.74,3.33,211.44,126.79,187.97,5.08,,,10.71519305
9/3/2005,,2005,9,5.41,5.27,5.49,2.47,,0.51,7.26,16.93,4.75,0.56,,,3.89045145
9/3/2005,,2005,9,5.11,6.33,5.99,3.29,,0.51,2.27,16.78,5.88,0.56,,,7.762471166
9/3/2005,,2005,9,4.87,9.74,8.48,4.11,0.44,0.77,5.99,21.49,9.99,0.56,,,13.48962883
9/3/2005,,2005,9,4.7,14.6,18.46,8.23,0.44,1.79,10.92,33.39,17.64,0.85,,,19.95262315
9/3/2005,,2005,9,4.48,,25.95,13.17,0.87,1.79,55.27,70.45,28.84,1.69,,,33.11311215
9/4/2005,,2005,9,4.92,24.1,3.99,9.05,61.77,4.86,63.81,51.38,32.4,60.36,,0.22,12.02264435
9/4/2005,,2005,9,4.81,12.5,4.49,1.65,0.44,0.51,34.59,32.95,12.74,0.56,,,15.48816619
9/4/2005,,2005,9,4.83,10.7,4.49,0.82,,0.77,21.18,25.17,11.07,0.85,,,14.79108388
9/4/2005,,2005,9,4.94,7.2,1,,,0.51,6.76,15.81,5.97,0.85,,,11.48153621
9/4/2005,,2005,9,4.79,9.86,1,,0.44,0.77,10.15,23.19,6.78,1.13,,,16.21810097
9/4/2005,,2005,9,4.83,8.44,,,0.44,0.77,4.88,19.31,5.15,0.85,,,14.79108388
9/4/2005,,2005,9,4.84,8.52,,,0.87,0.77,3.66,20.56,3.97,1.97,,,14.45439771
9/4/2005 8:00,,2005,9,4.65,12.2,,0.82,2.61,1.02,4.44,29.39,6.59,2.26,,0.68,22.38721139
9/4/2005 10:00,,2005,9,4.83,8.02,-0.5,,1.74,0.51,0.61,18.36,3.82,1.13,,0.49,14.79108388
9/4/2005 11:00,,2005,9,4.61,13.1,0.5,0.82,3.05,0.77,3.83,29.69,7.39,2.54,,0.55,24.54708916
9/4/2005 12:00,,2005,9,4.65,12.7,1,1.65,4.35,0.77,3.94,29.09,7.94,3.67,,0.41,22.38721139
9/4/2005 13:00,,2005,9,4.42,24.8,3.49,4.94,15.22,2.05,29.99,59.03,19.91,12.98,,0.15,38.01893963
9/8/2005,,2005,9,3.95,63.73,19.96,7.41,2.18,,109.93,212.83,39.21,2.54,,,112.2018454
9/8/2005,,2005,9,4.45,22.42,,,0.44,0.51,36.26,67.92,7.37,0.56,,,35.48133892
9/8/2005,,2005,9,4.86,6.81,-1,,0.44,0.26,0.78,14.8,7.92,0.28,,,13.80384265
9/8/2005,,2005,9,4.67,,5.99,2.47,5.66,2.3,24.45,35.18,20.27,3.1,,,21.3796209
9/12/2005,,2005,9,3.95,,93.32,13.17,,,321.04,382.35,146.92,6.21,,0.24,112.2018454
9/12/2005,,2005,9,3.43,,259.5,45.26,17.83,9.98,1226.88,,332.33,6.77,,0.21,371.5352291
9/12/2005 10:00,,2005,9,3.5,288.86,236.54,41.14,9.14,12.79,1000.08,1035.17,429.37,11,,0.16,316.227766
9/12/2005 18:00,,2005,9,3.52,,137.23,25.51,8.27,6.91,817.81,930.2,212.69,4.51,,0.1,301.995172
9/15/2005,,2005,9,3.97,62.32,12.48,3.29,2.18,1.54,83.99,167.97,35.13,3.1,,0.27,107.1519305
9/15/2005,,2005,9,3.91,,6.99,1.65,1.31,0.51,84.82,189.16,32.04,2.26,,,123.0268771
9/15/2005,,2005,9,3.44,,25.95,5.76,6.09,2.81,325.03,637.71,120.6,6.21,,,363.0780548
9/15/2005,,2005,9,4.07,63.65,11.98,2.47,2.18,0.51,158.66,35.07,14.68,0.85,,,85.11380382
9/15/2005 9:00,,2005,9,3.36,241.74,79.85,18.1,5.66,3.33,327.58,707.04,194.24,16.08,,0.42,436.5158322
9/15/2005 10:00,,2005,9,3.29,282.54,30.94,7.41,4.35,3.07,350.86,808.87,152.22,11,,0.28,512.861384
9/16/2005,,2005,9,4.02,54.16,7.98,1.65,2.18,0.77,45.68,29.47,6.11,0.56,,0.01,95.4992586
9/16/2005,,2005,9,3.58,135.35,12.98,3.29,3.48,1.54,174.74,404.66,62.25,4.51,,,263.0267992
9/16/2005,,2005,9,3.68,113.83,7.98,1.65,2.18,0.77,160.1,330.56,45.9,2.26,,,208.9296131
9/16/2005,,2005,9,3.86,75.89,4.49,0.82,1.31,0.77,94.47,212.64,28.93,1.41,,,138.0384265
9/16/2005,,2005,9,4.55,16.83,,,0.87,,11.64,42.58,5.3,0.56,,,28.18382931
9/16/2005,,2005,9,4.9,7.46,-0.5,,0.44,,-2.88,15.41,4.28,0.28,,,12.58925412
9/16/2005,,2005,9,3.93,61.4,6.49,3.29,10.44,,33.37,21.57,18.17,2.82,,,117.4897555
9/17/2005,,2005,9,4.41,22.44,1,0.82,2.61,0.26,11.14,40.29,24.29,2.82,,,38.9045145
9/17/2005,,2005,9,3.75,82.42,2.5,0.82,0.87,0.26,30.82,204.77,58.68,1.69,,,177.827941
9/17/2005,,2005,9,4.3,23.13,-0.5,,0.44,,0.28,37.98,22.27,0.56,,,50.11872336
9/17/2005,,2005,9,4.53,13.84,-0.5,,0.44,-0.26,-4.77,19.38,13.9,0.28,,,29.51209227
9/17/2005,,2005,9,4.83,7.2,-1,,0.44,-0.26,-4.88,16.37,3.42,0.28,,,14.79108388
9/17/2005,,2005,9,4.88,7.05,-0.5,,0.87,0.26,0.06,17.17,5.28,0.28,,,13.18256739
9/17/2005,,2005,9,4.66,12.52,,,0.87,0.26,13.8,27.82,13.96,0.85,,,21.87761624
9/17/2005,,2005,9,4.16,36.46,1,0.82,1.74,0.77,32.76,85.67,24.95,1.41,,,69.18309709
9/17/2005,,2005,9,4.09,49.39,4.49,1.65,2.61,1.79,92.19,110.67,51.88,2.26,,,81.28305162
9/17/2005,,2005,9,4.22,44.54,13.47,2.47,3.05,2.05,114.15,105.7,57.83,4.8,,,60.25595861
9/17/2005,,2005,9,4.29,45.45,12.98,2.47,2.18,3.07,154.5,118.5,75.91,5.92,,,51.2861384
9/17/2005,,2005,9,3.68,113.22,6.49,2.47,5.66,0.77,127.39,88.55,46.31,3.95,,,208.9296131
9/17/2005,,2005,9,3.75,89.45,6.99,0.82,2.18,0.51,53.89,264.64,102.57,5.08,,,177.827941
9/17/2005,,2005,9,5.11,3.45,-0.5,,0.44,-0.26,-7.98,4.62,2.93,0.28,,,7.762471166
9/17/2005,,2005,9,5.33,2.22,-0.5,,0.44,-0.26,-8.37,1.45,2.14,0.28,,,4.677351413
9/17/2005,,2005,9,5.33,2.3,-0.5,,0.44,0.77,-8.26,2.08,2.26,0.28,,,4.677351413
9/17/2005,,2005,9,5.22,3.48,-0.5,,0.44,-0.26,-8.37,1.88,6.2,0.28,,,6.025595861
9/17/2005,,2005,9,5.07,3.95,-0.5,,0.44,-0.26,-8.32,3.86,7.56,0.28,,,8.511380382
9/17/2005,,2005,9,5.21,3.37,-0.5,,0.44,-0.26,-7.32,3.48,4.61,0.28,,,6.165950019
9/17/2005,,2005,9,5.17,3.35,-0.5,,0.44,-0.26,-8.26,4.05,3.95,0.28,,,6.760829754
9/17/2005,,2005,9,5.29,2.83,-0.5,,0.44,-0.26,-8.37,5.36,1.01,0.28,,,5.12861384
9/17/2005,,2005,9,4.29,,10.98,3.29,6.09,,26.06,13.94,11.66,1.69,,,51.2861384
9/17/2005,,2005,9,4.12,41.92,3.49,1.65,4.79,0.26,39.14,,,,,,75.8577575
9/17/2005 14:00,,2005,9,4.09,38.18,0.5,,0.44,,5.99,72.05,30.52,0.85,,1.04,81.28305162
9/23/2005,,2005,9,5.04,6.85,,,0.87,0.26,4.93,19.29,5.22,,,,9.120108394
9/23/2005,,2005,9,5.06,6.36,2.5,0.82,0.87,0.26,7.93,15.81,8.85,,,,8.7096359
9/23/2005,,2005,9,5.04,7.71,3.99,0.82,0.87,0.26,12.36,19.13,11.87,,,,9.120108394
9/23/2005,,2005,9,3.81,,31.94,9.05,,3.33,130.06,209.61,130.76,,,,154.8816619
9/23/2005,,2005,9,3.38,,43.92,16.46,33.93,4.35,228.35,461.61,290.73,,,,416.8693835
9/23/2005,,2005,9,3.43,,14.47,5.76,13.48,2.05,154.17,409.99,162.83,,,,371.5352291
9/23/2005,,2005,9,3.57,134.13,5.49,3.29,9.57,1.28,105.22,309.15,93.92,,,,269.1534804
9/23/2005,,2005,9,3.85,68.28,2,1.65,4.79,0.77,38.31,167.62,30.82,,,,141.2537545
9/23/2005,,2005,9,3.75,,84.84,21.4,3.92,3.33,219.31,394.79,106.27,12.13,,,177.827941
9/23/2005,,2005,9,3.97,57.67,6.99,2.47,1.31,0.77,98.01,172.18,34.09,2.26,,,107.1519305
9/23/2005,,2005,9,4.62,13.13,,,0.44,0.26,13.8,42.71,6.74,,,,23.98832919
9/23/2005,,2005,9,4.84,9.37,-0.5,,0.44,0.26,18.24,32.6,4.94,,,,14.45439771
9/26/2005,,2005,9,4.76,8.82,-0.5,,0.87,0.26,-0.94,23.77,2.12,0.28,,,17.37800829
9/26/2005,,2005,9,4.65,10.4,,,0.44,0.26,-5.71,20.38,10.24,0.28,,,22.38721139
9/26/2005,,2005,9,5.17,3.32,-0.5,,0.44,0.26,-7.93,5.14,2.12,0.28,,,6.760829754
9/26/2005,,2005,9,5.3,2.62,-0.5,,0.44,0.26,-7.48,3.26,2.23,0.28,,,5.011872336
9/26/2005 13:00,,2005,9,3.9,64.94,2,0.82,4.79,5.63,53.44,201.02,11.6,2.82,,0.75,125.8925412
9/27/2005,,2005,9,5.36,2.49,-0.5,,0.44,0.26,-7.98,4.21,1.59,0.85,,,4.365158322
9/27/2005,,2005,9,5.35,2.28,-1,,0.44,0.26,-8.59,3.45,2.76,0.28,,,4.466835922
9/27/2005,,2005,9,5.35,2.45,,,0.44,0.26,-8.04,3.45,1.09,0.28,,,4.466835922
9/27/2005,,2005,9,5.32,2.77,,,0.44,0.26,-7.48,2.87,1.15,0.56,,,4.786300923
9/27/2005,,2005,9,5.29,,,,0.87,0.51,-5.71,2.27,1.18,0.56,,,5.12861384
9/27/2005 9:00,,2005,9,4.86,7.25,,0.82,0.44,0.26,-3.99,12.89,7.65,0.56,,0.6,13.80384265
9/27/2005 11:00,,2005,9,4.49,14.34,1,0.82,0.87,0.26,2.27,27.7,16.87,0.85,,0.08,32.35936569
9/29/2005,,2005,9,4.35,43.43,74.86,11.52,6.09,2.56,96.85,67.43,150.08,2.26,,,44.66835922
9/29/2005,,2005,9,4.22,56.66,73.36,20.57,7.83,5.88,138.93,116.38,155.04,4.51,,,60.25595861
9/29/2005,,2005,9,3.59,213.11,285.94,110.27,137.89,19.69,293.71,305.34,752.73,67.41,,,257.0395783
5/29/2006 5:00,,2006,5,3.86,,36.43,13.17,6.52,16.63,263.99,273.61,119.64,13.54,,0.34,138.0384265
5/29/2006 6:00,,2006,5,3.78,112.92,21.96,5.76,3.48,4.6,274.52,335.01,103.57,11,,0.52,165.9586907
5/29/2006 7:00,,2006,5,3.76,,41.42,9.05,5.22,4.6,469.99,415.56,204.26,17.21,,0.4,173.7800829
5/29/2006 10:00,,2006,5,3.39,373.7,228.56,53.49,24.36,23.53,1196.88,1206.93,669.11,52.46,,0.3,407.3802778
5/29/2006 11:00,,2006,5,3.47,241.39,93.82,24.69,9.13,13.56,644.23,729.93,291.33,20.59,,0.41,338.8441561
5/29/2006 12:00,,2006,5,3.53,190.39,67.37,23.86,7.83,24.81,463.23,581.09,194.25,14.95,,0.4,295.1209227
6/1/2006 2:00,,2006,6,3.4,198.97,21.96,7.41,4.78,2.05,269.87,556.58,117.39,10.72,,0.27,398.1071706
6/1/2006 3:00,,2006,6,3.63,109.48,7.98,3.29,2.61,2.3,168.53,325.71,59.25,5.08,,0.83,234.4228815
6/1/2006 4:00,,2006,6,3.3,,21.96,8.23,4.78,5.12,375.81,713.4,148.51,14.39,,0.51,501.1872336
6/1/2006 5:00,,2006,6,3.41,194.12,16.47,6.58,4.78,8.95,255.07,545.78,96.66,9.87,,0.15,389.045145
6/1/2006 6:00,,2006,6,3.32,284.82,124.26,27.98,10.44,5.88,572.55,839.42,277.66,20.59,,0.32,478.6300923
6/1/2006 7:00,,2006,6,3.04,615.09,870.31,182.68,63.94,42.71,990.88,1803.79,1177.81,91.67,,0.47,912.0108394
6/1/2006 8:00,,2006,6,3.49,164.33,24.95,9.87,3.91,1.53,214.93,413.26,131.91,10.72,,0.66,323.5936569
6/1/2006 9:00,,2006,6,3.87,74.34,4.99,2.47,1.3,0.77,107.77,184.35,46.18,3.38,,1.13,134.8962883
6/1/2006 10:00,,2006,6,3.92,68.98,4.49,2.47,0.87,0.51,108.43,179.93,40.52,3.1,,1.27,120.2264435
6/1/2006 11:00,,2006,6,3.87,77.57,6.99,3.29,0.87,1.02,133.05,209.75,44.08,4.23,,1.11,134.8962883
6/1/2006 12:00,,2006,6,4.56,,2,1.65,0.43,1.53,10.48,18.93,10.83,2.54,,0.53,27.54228703
6/1/2006 13:00,,2006,6,4.05,46.86,2.99,1.65,2.61,2.81,51.67,99.42,26.48,3.38,,0.53,89.12509381
6/1/2006 14:00,,2006,6,3.95,57.87,2,0.82,0.87,0.26,58.04,123.93,31.54,3.1,,0.57,112.2018454
6/1/2006 15:00,,2006,6,4.2,32.12,1.5,0.82,0.87,0.51,27.39,57.42,18.05,2.82,,0.5,63.09573445
6/1/2006 16:00,,2006,6,4.4,,1.5,0.82,1.74,0.51,13.3,39.63,15.02,2.54,,,39.81071706
6/2/2006 4:00,,2006,6,4.57,,2.99,2.47,1.3,5.12,1.16,8.59,15.86,2.54,,0.11,26.91534804
6/3/2006 4:00,,2006,6,4.54,,8.48,2.47,,,,,,,,0.12,28.84031503
6/3/2006 6:00,,2006,6,4.67,,59.38,6.58,3.48,6.14,28.61,31.38,65.75,5.08,,0.29,21.3796209
6/3/2006 7:00,,2006,6,4.66,,16.97,3.29,1.3,1.79,21.79,29.51,23.34,1.97,,0.41,21.87761624
6/3/2006 9:00,,2006,6,4.85,,8.48,2.47,0.87,0.77,6.26,11.8,7.79,1.13,,0.76,14.12537545
6/3/2006 12:00,,2006,6,5,5.66,0,0,0.43,0.26,3.33,7.93,3.81,0.28,,0.94,10
6/3/2006 13:00,,2006,6,4.98,5.92,0.5,0.82,0,0.26,5.27,7.56,2.94,0.56,,0.9,10.47128548
6/3/2006 15:00,,2006,6,4.83,7.95,1.5,0.82,0.43,0.51,7.48,12.83,6.27,0.56,,0.95,14.79108388
6/4/2006 9:00,,2006,6,5.12,4.67,0,0,0,0,2.83,6.46,2.25,0.28,,0.74,7.58577575
6/4/2006 17:00,,2006,6,4.88,,12.48,3.29,1.74,2.56,42.85,27.62,24.82,3.38,,0.68,13.18256739
6/4/2006 21:00,,2006,6,5.31,29.78,13.47,4.11,2.17,4.6,198.96,48.12,35.35,4.8,,0.2,4.897788194
6/4/2006 22:00,,2006,6,5.21,25.6,9.48,3.29,1.74,,159.22,39.34,28.43,3.67,,0.24,6.165950019
6/4/2006 23:00,,2006,6,5.27,18.46,4.49,1.65,0.87,1.79,124.12,25.19,18.64,2.26,,0.23,5.370317964
6/5/2006 0:00,,2006,6,5.06,11.83,3.49,0.82,0.43,1.02,56.49,17.34,12.06,1.41,,0.23,8.7096359
6/5/2006 1:00,,2006,6,4.99,11.22,3.49,0.82,0.43,1.02,48.45,15.55,10.19,1.69,,0.2,10.23292992
6/5/2006 2:00,,2006,6,4.98,11.63,3.49,0.82,0.43,1.02,49.12,16.69,10.86,1.69,,0.2,10.47128548
6/5/2006 3:00,,2006,6,4.96,8.74,1.5,0.82,0.43,0.51,23.84,11.56,7.43,1.13,,0.21,10.96478196
6/5/2006 4:00,,2006,6,5,5.67,0.5,0,0.43,0.26,5.77,6.5,3.63,0.56,,0.22,10
6/5/2006 5:00,,2006,6,5.23,3.69,0,0,0,0,4.16,3.5,2.09,0.56,,0.19,5.888436554
6/5/2006 6:00,,2006,6,5.1,4.85,0.5,0,0,0,3.83,6.32,2.55,0.85,,0.19,7.943282347
6/5/2006 7:00,,2006,6,5.03,5.74,1,0,0.43,0.26,6.82,8.29,3.35,0.56,,0.19,9.332543008
6/7/2006 9:00,,2006,6,3.3,,25.45,8.23,2.61,8.7,237.05,0,0,2.54,,0.2,501.1872336
6/7/2006 10:00,,2006,6,3.24,307.04,55.89,15.63,4.78,16.11,298.64,724.65,270.11,13.82,,0.11,575.4399373
6/7/2006 17:00,,2006,6,4.35,,34.93,4.94,2.61,4.35,147.63,81.81,60.8,6.21,,0.73,44.66835922
6/7/2006 18:00,,2006,6,4.56,15.86,3.49,0.82,0.43,0.51,20.9,37.8,8.76,1.13,,0.74,27.54228703
6/7/2006 19:00,,2006,6,4.57,15.05,1.5,0.82,0.43,0.26,16.91,35.15,7.48,1.13,,0.78,26.91534804
6/7/2006 20:00,,2006,6,4.77,9.64,0.5,0.82,0,0.26,10.87,22.56,5.79,0.85,,0.86,16.98243652
6/7/2006 21:00,,2006,6,4.82,9.51,0.5,0,0,0,6.82,18.62,5.24,0.85,,0.82,15.13561248
6/7/2006 22:00,,2006,6,4.86,7.71,0.5,0,0,0,6.26,15.71,5.26,0.56,,0.88,13.80384265
6/7/2006 23:00,,2006,6,4.62,13.03,1,0.82,0,0.26,12.64,25.97,10.14,1.13,,0.66,23.98832919
6/8/2006 0:00,,2006,6,4.76,9.37,0.5,0,0,0,6.76,17.17,6.16,0.85,,0.7,17.37800829
6/8/2006 1:00,,2006,6,4.44,19.39,1.5,0.82,0.43,0.51,15.58,31.43,16.47,1.69,,0.53,36.30780548
6/8/2006 2:00,,2006,6,4.25,29.19,2,0.82,0.87,2.05,29.44,38.1,22.39,2.26,,0.34,56.23413252
6/8/2006 3:00,,2006,6,4.16,37.37,2.5,1.65,1.3,3.84,42.13,46.78,27.79,2.82,,0.27,69.18309709
6/8/2006 4:00,,2006,6,4.31,26.46,2,0.82,0.87,2.05,31.49,33.22,18.13,2.26,,0.58,48.97788194
6/8/2006 5:00,,2006,6,4.48,17.57,1,0.82,0.43,1.02,20.51,26.43,9.42,1.13,,0.76,33.11311215
6/8/2006 6:00,,2006,6,4.43,19.39,1,0.82,0.43,1.02,15.69,29.47,8.23,1.13,,0.76,37.15352291
6/8/2006 7:00,,2006,6,4.34,23.23,1.5,0.82,0.87,1.28,18.46,32.48,10.09,1.69,,0.75,45.70881896
6/8/2006 8:00,,2006,6,4.68,10.71,0.5,0,0.43,0.51,7.43,13.24,3.88,0.85,,0.86,20.89296131
6/8/2006 9:00,,2006,6,4.9,6.87,0,0,0.43,0.26,5.16,8.99,3.07,0.56,,1.13,12.58925412
6/8/2006 10:00,,2006,6,4.98,5.66,0,0,0.43,0.26,5.49,7.4,2.72,0.56,,1.17,10.47128548
6/8/2006 11:00,,2006,6,5.09,4.51,-0.5,0,0,0,1.16,4.08,4.31,0.56,,0.88,8.128305162
6/8/2006 12:00,,2006,6,5.07,4.79,0,0,0,0,1.77,3.31,2.3,0.85,,0.71,8.511380382
6/8/2006 13:00,,2006,6,5.09,,0,0,0,0,1.28,2.51,2.2,0.56,,0.53,8.128305162
6/8/2006 14:00,,2006,6,5.14,4.29,0,0,0,0,4.32,3.31,3.21,0.56,,0.85,7.244359601
6/8/2006 15:00,,2006,6,5.02,5.42,0,0,0,0,5.54,4.08,4.45,0.85,,0.83,9.54992586
6/8/2006 16:00,,2006,6,5.22,4.8,0,0,0,0,12.97,4.69,5.2,0.28,,1.01,6.025595861
6/8/2006 17:00,,2006,6,5.47,3.29,0,0,0,0,10.09,2.93,3.73,0.56,,0.71,3.388441561
6/8/2006 18:00,,2006,6,5.63,3.61,0,0,0,0,16.35,3.92,4.72,0.28,,0.78,2.344228815
6/8/2006 19:00,,2006,6,5.78,4.09,0.5,0,0,0,24.06,4.88,6.52,0.56,,1.26,1.659586907
6/8/2006 20:00,,2006,6,5.34,4.22,1.5,0,0,0,9.26,5.12,5.25,16.36,,0.82,4.570881896
6/8/2006 21:00,,2006,6,5.34,3.21,0.5,0,0,0,3.44,1.9,4.63,0.28,,0.72,4.570881896
6/8/2006 22:00,,2006,6,5.16,4.72,1,0.82,0,0,3.44,6.25,6.87,19.18,,0.56,6.918309709
6/8/2006 23:00,,2006,6,5.07,,0.5,0,0,0.26,-2.27,2.76,5.25,19.18,,0.29,8.511380382
6/9/2006 0:00,,2006,6,5.23,3.26,0,0,0,0,-3.6,0.79,3.37,0.28,,0.32,5.888436554
6/9/2006 1:00,,2006,6,5.21,,1,0.82,0.87,0.51,3.49,3.96,5.84,7.33,,0.08,6.165950019
6/9/2006 2:00,,2006,6,4.93,,1,0.82,0.87,0,-3.6,3.33,10.92,0.85,,0.13,11.74897555
6/9/2006 3:00,,2006,6,4.91,,1.5,0.82,2.17,0.26,-0.83,11.6,11.05,14.67,,0.26,12.30268771
6/9/2006 4:00,,2006,6,4.52,13.64,0.5,0.82,0.43,0,-4.05,8.52,26.72,0.56,,0.57,30.1995172
6/9/2006 5:00,,2006,6,4.29,22.32,0.5,0,0.43,0,-3.05,10.1,46.05,0.56,,0.73,51.2861384
6/9/2006 8:00,,2006,6,5.05,4.35,0,0,0,0,-3.16,4.69,2.98,0.28,,0.53,8.912509381
6/9/2006 9:00,,2006,6,4.99,4.56,-0.5,0,0,-0.26,-3.49,4.11,2.51,0.28,,0.7,10.23292992
6/9/2006 14:00,,2006,6,4.97,,0,0.82,0,0.51,0.33,2.76,2.92,11.85,,0.28,10.71519305
6/9/2006 19:00,,2006,6,5.11,3.75,0,0,0,0,-2.05,1.25,0.71,0.56,,0.35,7.762471166
6/9/2006 20:00,,2006,6,4.99,4.89,0,0,0,0,-3.27,4.5,1.93,0.28,,0.31,10.23292992
6/9/2006 21:00,,2006,6,5.12,,2,0,0.43,0.26,-1.94,3.96,1.87,11,,0.21,7.58577575
6/9/2006 22:00,,2006,6,5.02,4.11,0.5,0,0.43,0.51,-2.66,1.47,5.39,0.28,,0.36,9.54992586
6/9/2006 23:00,,2006,6,5.08,4.16,0.5,0,0,-0.26,-3.6,1.47,7.54,0.28,,0.86,8.317637711
6/10/2006 0:00,,2006,6,4.79,,0.5,0,0,0,-0.83,8.44,12.84,11,,1.07,16.21810097
6/10/2006 1:00,,2006,6,4.62,12.02,0,0,0.43,0,6.26,17.45,17.58,0.28,,1.28,23.98832919
6/10/2006 2:00,,2006,6,4.25,27.27,1,0,0.43,0.26,18.02,43.89,37.43,0.56,,1.32,56.23413252
6/10/2006 3:00,,2006,6,4.33,23.63,1,0,0.43,0,20.9,35.38,38.48,0.56,,1.14,46.77351413
6/11/2006 10:00,,2006,6,4.79,7.26,0.5,0.82,0.43,0,-1.5,10.1,4.41,1.13,,0.79,16.21810097
6/11/2006 11:00,,2006,6,4.63,11.92,0.5,0,2.17,0,2.77,19.38,8.06,1.97,,0.73,23.44228815
6/11/2006 12:00,,2006,6,4.45,,0.5,0,3.04,0,6.32,28.75,13.54,3.95,,0.83,35.48133892
6/11/2006 15:00,,2006,6,5.07,4.32,1.5,0.82,0.87,-0.26,-2.94,4.69,2.08,0.85,,0.56,8.511380382
6/12/2006 8:00,,2006,6,5.04,4.35,1,0.82,0,0,-2.16,3.53,0.96,0.28,,1.05,9.120108394
6/12/2006 9:00,,2006,6,4.97,5.04,0.5,0,0,0,-1.66,4.5,1.21,0.28,,0.66,10.71519305
6/12/2006 10:00,,2006,6,5.02,4.73,0,0,0,0,-2.27,3.92,1.28,0.28,,0.66,9.54992586
